state,occup,year,month,collbar-va,collbar-c,rghtowork,rtostrike-v,rtostrike-c
4,4,78,0,2,1,1,2,0
4,4,79,0,2,1,1,2,0
4,4,80,0,2,1,1,2,0
4,4,81,0,2,1,1,2,0
4,4,82,0,2,1,1,2,0
4,4,83,0,2,1,1,2,0
4,4,84,0,2,1,1,2,0
4,4,85,1,2,1,1,2,0
4,4,86,0,2,1,1,2,0
4,4,87,0,2,1,1,2,0
4,4,88,0,2,1,1,2,0
4,4,89,0,2,1,1,2,0
4,4,90,0,2,1,1,2,0
4,4,91,0,2,1,1,2,0
4,4,92,,,,1,,
4,4,93,,,,1,,
4,4,94,,,,1,,
4,4,95,,,,1,,
4,4,96,,,,1,,
4,5,55,0,0,0,1,0,0
4,5,56,0,0,0,1,0,0
4,5,57,0,0,0,1,0,0
4,5,58,13,0,0,1,0,0
4,5,59,0,0,0,1,2,0
4,5,60,0,0,0,1,2,0
4,5,61,0,0,0,1,2,0
4,5,62,0,0,0,1,2,0
4,5,63,0,0,0,1,2,0
4,5,64,0,0,0,1,2,0
4,5,65,0,0,0,1,2,0
4,5,66,0,0,0,1,2,0
4,5,67,0,0,0,1,2,0
4,5,68,9,0,0,1,2,0
4,5,69,0,2,1,1,2,0
4,5,70,0,2,1,1,2,0
4,5,71,0,2,1,1,2,0
4,5,72,0,2,1,1,2,0
4,5,73,0,2,1,1,2,0
4,5,74,0,2,1,1,2,0
4,5,75,0,2,1,1,2,0
4,5,76,0,2,1,1,2,0
4,5,77,0,2,1,1,2,0
4,5,78,0,2,1,1,2,0
4,5,79,0,2,1,1,2,0
4,5,80,0,2,1,1,2,0
4,5,81,0,2,1,1,2,0
4,5,82,0,2,1,1,2,0
4,5,83,0,2,1,1,2,0
4,5,84,0,2,1,1,2,0
4,5,85,1,2,1,1,2,0
4,5,86,0,2,1,1,2,0
4,5,87,0,2,1,1,2,0
4,5,88,0,2,1,1,2,0
4,5,89,0,2,1,1,2,0
4,5,90,0,2,1,1,2,0
4,5,91,0,2,1,1,2,0
4,5,92,,,,1,,
4,5,93,,,,1,,
4,5,94,,,,1,,
4,5,95,,,,1,,
4,5,96,,,,1,,
5,1,55,0,0,0,0,0,0
5,1,56,0,0,0,0,0,0
5,1,57,0,0,0,0,0,0
5,1,58,0,0,0,0,0,0
5,1,59,0,0,0,0,0,0
5,1,60,0,0,0,0,0,0
5,1,61,9,0,0,0,0,0
5,1,62,0,4,1,0,0,0
5,1,63,0,4,1,0,0,0
5,1,64,0,4,1,0,0,0
5,1,65,0,4,1,0,0,0
5,1,66,0,4,1,0,0,0
5,1,67,0,4,1,0,0,0
5,1,68,0,4,1,0,0,0
5,1,69,1,4,1,0,0,0
5,1,70,0,4,1,0,0,0
5,1,71,0,4,1,0,0,0
5,1,72,3,4,1,0,0,0
5,1,73,0,4,1,0,0,0
5,1,74,0,4,1,0,0,0
5,1,75,0,4,1,0,0,0
5,1,76,0,4,1,0,0,0
5,1,77,0,4,1,0,0,0
5,1,78,7,4,1,0,0,0
5,1,79,3,4,1,0,0,0
5,1,80,0,4,1,0,2,0
5,1,81,0,4,1,0,2,0
5,1,82,0,4,1,0,2,0
5,1,83,1,4,1,0,2,0
5,1,84,1,4,1,0,2,0
5,1,85,0,4,1,0,2,0
5,1,86,0,4,1,0,2,0
5,1,87,0,4,1,0,2,0
5,1,88,0,4,1,0,2,0
5,1,89,0,4,1,0,2,0
5,1,90,0,4,1,0,2,0
5,1,91,13,4,1,0,2,0
5,1,92,0,5,2,0,2,0
5,1,93,0,5,2,0,2,0
5,1,94,0,5,2,0,2,0
5,1,95,0,5,2,0,2,0
5,1,96,0,5,2,0,2,0
5,2,55,0,0,0,0,0,0
5,2,56,0,0,0,0,0,0
5,2,57,0,0,0,0,0,0
5,2,58,0,0,0,0,0,0
5,2,59,0,0,0,0,0,0
5,2,60,0,0,0,0,0,0
5,2,61,9,0,0,0,0,0
5,2,62,0,2,1,0,0,0
5,2,63,0,2,1,0,0,0
5,2,64,0,2,1,0,0,0
5,2,65,0,2,1,0,0,0
5,2,66,0,2,1,0,0,0
5,2,67,0,2,1,0,0,0
5,2,68,0,2,1,0,0,0
5,2,69,1,2,1,0,0,0
5,2,70,0,5,2,0,0,0
5,2,71,0,5,2,0,0,0
5,2,72,3,5,2,0,0,0
5,2,73,0,5,2,0,0,0
5,2,74,0,5,2,0,0,0
5,2,75,0,5,2,0,0,0
5,2,76,13,5,2,0,0,0
5,2,77,0,5,2,0,0,0
5,2,78,0,5,2,0,0,0
5,2,79,3,5,2,0,0,0
5,2,80,0,5,2,0,2,0
5,2,81,0,5,2,0,2,0
5,2,82,1,5,2,0,2,0
5,2,83,0,5,2,0,2,0
5,2,84,1,5,2,0,2,0
5,2,85,0,5,2,0,2,0
5,2,86,0,5,2,0,2,0
5,2,87,0,5,2,0,2,0
5,2,88,0,5,2,0,2,0
5,2,89,0,5,2,0,2,0
5,2,90,0,5,2,0,2,0
5,2,91,0,5,2,0,2,0
5,2,92,0,5,2,0,2,0
5,2,93,0,5,2,0,2,0
5,2,94,0,5,2,0,2,0
5,2,95,0,5,2,0,2,0
5,2,96,0,5,2,0,2,0
5,3,55,0,0,0,0,0,0
5,3,56,0,0,0,0,0,0
5,3,57,0,0,0,0,0,0
5,3,58,0,0,0,0,0,0
5,3,59,9,0,0,0,0,0
5,3,60,0,4,1,0,2,0
5,3,61,0,4,1,0,2,0
5,3,62,0,4,1,0,2,0
5,3,63,0,4,1,0,2,0
5,3,64,0,4,1,0,2,0
5,3,65,0,4,1,0,2,0
5,3,66,0,4,1,0,2,0
5,3,67,0,4,1,0,2,0
5,3,68,0,4,1,0,2,0
5,3,69,1,4,1,0,2,0
5,3,70,0,5,2,0,2,0
5,3,71,0,5,2,0,2,0
5,3,72,3,5,2,0,2,0
5,3,73,0,5,2,0,2,0
5,3,74,0,5,2,0,2,0
5,3,75,0,5,2,0,2,0
5,3,76,13,5,2,0,2,0
5,3,77,0,5,2,0,2,0
5,3,78,0,5,2,0,2,0
5,3,79,3,5,2,0,2,0
5,3,80,0,5,2,0,2,0
5,3,81,0,5,2,0,2,0
5,3,82,1,5,2,0,2,0
5,3,83,0,5,2,0,2,0
5,3,84,1,5,2,0,2,0
5,3,85,0,5,2,0,2,0
5,3,86,0,5,2,0,2,0
5,3,87,0,5,2,0,2,0
5,3,88,0,5,2,0,2,0
5,3,89,0,5,2,0,2,0
5,3,90,0,5,2,0,2,0
5,3,91,0,5,2,0,2,0
5,3,92,0,5,2,0,2,0
5,3,93,0,5,2,0,2,0
5,3,94,0,5,2,0,2,0
5,3,95,0,5,2,0,2,0
5,3,96,0,5,2,0,2,0
5,4,55,0,0,0,0,0,0
5,4,56,0,0,0,0,0,0
5,4,57,0,0,0,0,0,0
5,4,58,0,0,0,0,0,0
5,4,59,0,0,0,0,0,0
5,4,60,0,0,0,0,0,0
5,4,61,9,0,0,0,0,0
5,4,62,0,4,1,0,0,0
5,4,63,0,4,1,0,0,0
5,4,64,0,4,1,0,0,0
5,4,65,10,4,1,0,0,0
5,4,66,0,4,1,0,0,0
5,4,67,0,4,1,0,0,0
5,4,68,0,4,1,0,0,0
5,4,69,0,4,1,0,0,0
5,4,70,0,4,1,0,0,0
5,4,71,0,4,1,0,0,0
5,4,72,3,4,1,0,0,0
5,4,73,0,4,1,0,0,0
5,4,74,0,4,1,0,0,0
5,4,75,0,4,1,0,0,0
5,4,76,7,4,1,0,0,0
5,4,77,0,5,2,0,0,0
5,4,78,7,5,2,0,0,0
5,4,79,0,5,2,0,2,0
5,4,80,0,5,2,0,2,0
5,4,81,0,5,2,0,2,0
5,4,82,0,5,2,0,2,0
5,4,83,0,5,2,0,2,0
5,4,84,1,5,2,0,2,0
5,4,85,0,5,2,0,2,0
5,4,86,0,5,2,0,2,0
5,4,87,0,5,2,0,2,0
5,4,88,0,5,2,0,2,0
5,4,89,0,5,2,0,2,0
5,4,90,0,5,2,0,2,0
5,4,91,0,5,2,0,2,0
5,4,92,0,5,2,0,2,0
5,4,93,0,5,2,0,2,0
5,4,94,0,5,2,0,2,0
5,4,95,0,5,2,0,2,0
5,4,96,0,5,2,0,2,0
5,5,55,0,0,0,0,0,0
5,5,56,0,0,0,0,0,0
5,5,57,0,0,0,0,0,0
5,5,58,0,0,0,0,0,0
5,5,59,0,0,0,0,0,0
5,5,60,0,0,0,0,0,0
5,5,61,9,0,0,0,0,0
5,5,62,0,4,1,0,0,0
5,5,63,0,4,1,0,0,0
5,5,64,0,4,1,0,0,0
5,5,65,0,4,1,0,0,0
5,5,66,0,4,1,0,0,0
5,5,67,0,4,1,0,0,0
5,5,68,0,4,1,0,0,0
5,5,69,1,4,1,0,0,0
5,5,70,0,5,2,0,0,0
5,5,71,0,5,2,0,0,0
5,5,72,3,5,2,0,0,0
5,5,73,0,5,2,0,0,0
5,5,74,0,5,2,0,0,0
5,5,75,0,5,2,0,0,0
5,5,76,13,5,2,0,0,0
5,5,77,0,5,2,0,0,0
5,5,78,0,5,2,0,0,0
5,5,79,3,5,2,0,0,0
5,5,80,0,5,2,0,2,0
5,5,81,0,5,2,0,2,0
5,5,82,1,5,2,0,2,0
5,5,83,0,5,2,0,2,0
5,5,84,1,5,2,0,2,0
5,5,85,0,5,2,0,2,0
5,5,86,0,5,2,0,2,0
5,5,87,0,5,2,0,2,0
5,5,88,0,5,2,0,2,0
5,5,89,0,5,2,0,2,0
5,5,90,0,5,2,0,2,0
5,5,91,0,5,2,0,2,0
5,5,92,0,5,2,0,2,0
5,5,93,0,5,2,0,2,0
5,5,94,0,5,2,0,2,0
5,5,95,0,5,2,0,2,0
5,5,96,0,5,2,0,2,0
6,1,55,0,0,0,0,0,0
6,1,56,0,0,0,0,0,0
6,1,57,0,0,0,0,0,0
6,1,58,0,0,0,0,0,0
6,1,59,0,0,0,0,0,0
6,1,60,0,0,0,0,0,0
6,1,61,0,0,0,0,0,0
6,1,62,0,0,0,0,0,0
6,1,63,0,0,0,0,0,0
6,1,64,0,0,0,0,0,0
6,1,65,0,0,0,0,0,0
6,1,66,0,0,0,0,0,0
6,1,67,0,0,0,0,0,0
6,1,68,0,0,0,0,0,0
6,1,69,0,0,0,0,0,0
6,1,70,0,0,0,0,0,0
6,1,71,0,0,0,0,0,0
6,1,72,0,0,0,0,0,0
6,1,73,0,0,0,0,0,0
6,1,74,0,0,0,0,0,0
6,1,75,0,0,0,0,0,0
6,1,76,0,0,0,0,0,0
6,1,77,0,0,0,0,0,0
6,1,78,13,0,0,0,0,0
6,1,79,0,0,0,0,2,0
6,1,80,0,0,0,0,2,0
6,1,81,0,0,0,0,2,0
6,1,82,0,0,0,0,2,0
6,1,83,0,0,0,0,2,0
6,1,84,0,0,0,0,2,0
6,1,85,1,0,0,0,2,0
6,1,86,0,0,0,0,2,0
6,1,87,0,0,0,0,2,0
6,1,88,0,0,0,0,2,0
6,1,89,0,0,0,0,2,0
6,1,90,0,0,0,0,2,0
6,1,91,0,0,0,0,2,0
6,1,92,0,0,0,0,2,0
6,1,93,0,0,0,0,2,0
6,1,94,0,0,0,0,2,0
6,1,95,0,0,0,0,2,0
6,1,96,0,0,0,0,2,0
6,2,55,0,0,0,0,0,0
6,2,56,0,0,0,0,0,0
6,2,57,0,0,0,0,0,0
6,2,58,0,0,0,0,0,0
6,2,59,0,0,0,0,0,0
6,2,60,0,0,0,0,0,0
6,2,61,0,0,0,0,0,0
6,2,62,0,0,0,0,0,0
6,2,63,0,0,0,0,0,0
6,2,64,0,0,0,0,0,0
6,2,65,0,0,0,0,0,0
6,2,66,0,0,0,0,0,0
6,2,67,0,0,0,0,0,0
6,2,68,0,0,0,0,0,0
6,2,69,0,0,0,0,0,0
6,2,70,0,0,0,0,0,0
6,2,71,0,0,0,0,0,0
6,2,72,0,0,0,0,0,0
6,2,73,0,0,0,0,0,0
6,2,74,0,0,0,0,0,0
6,2,75,0,0,0,0,0,0
6,2,76,0,0,0,0,0,0
6,2,77,0,0,0,0,0,0
6,2,78,13,0,0,0,0,0
6,2,79,0,0,0,0,2,0
6,2,80,0,0,0,0,2,0
6,2,81,0,0,0,0,2,0
6,2,82,0,0,0,0,2,0
6,2,83,0,0,0,0,2,0
6,2,84,0,0,0,0,2,0
6,2,85,1,0,0,0,2,0
6,2,86,0,0,0,0,2,0
6,2,87,0,0,0,0,2,0
6,2,88,0,0,0,0,2,0
6,2,89,0,0,0,0,2,0
6,2,90,0,0,0,0,2,0
6,2,91,0,0,0,0,2,0
6,2,92,0,0,0,0,2,0
6,2,93,0,0,0,0,2,0
6,2,94,0,0,0,0,2,0
6,2,95,0,0,0,0,2,0
6,2,96,0,0,0,0,2,0
6,3,55,0,0,0,0,0,0
6,3,56,0,0,0,0,0,0
6,3,57,0,0,0,0,0,0
6,3,58,0,0,0,0,0,0
6,3,59,0,0,0,0,0,0
6,3,60,0,0,0,0,0,0
6,3,61,0,0,0,0,0,0
6,3,62,0,0,0,0,0,0
6,3,63,0,0,0,0,0,0
6,3,64,0,0,0,0,0,0
6,3,65,0,0,0,0,0,0
6,3,66,0,0,0,0,0,0
6,3,67,0,0,0,0,0,0
6,3,68,0,0,0,0,0,0
6,3,69,0,0,0,0,0,0
6,3,70,0,0,0,0,0,0
6,3,71,0,0,0,0,0,0
6,3,72,0,0,0,0,0,0
6,3,73,0,0,0,0,0,0
6,3,74,0,0,0,0,0,0
6,3,75,0,0,0,0,0,0
6,3,76,0,0,0,0,0,0
6,3,77,0,0,0,0,0,0
6,3,78,13,0,0,0,0,0
6,3,79,0,0,0,0,2,0
6,3,80,0,0,0,0,2,0
6,3,81,0,0,0,0,2,0
6,3,82,0,0,0,0,2,0
6,3,83,0,0,0,0,2,0
6,3,84,0,0,0,0,2,0
6,3,85,1,0,0,0,2,0
6,3,86,0,0,0,0,2,0
6,3,87,0,0,0,0,2,0
6,3,88,0,0,0,0,2,0
6,3,89,0,0,0,0,2,0
6,3,90,0,0,0,0,2,0
6,3,91,0,0,0,0,2,0
6,3,92,0,0,0,0,2,0
6,3,93,0,0,0,0,2,0
6,3,94,0,0,0,0,2,0
6,3,95,0,0,0,0,2,0
6,3,96,0,0,0,0,2,0
6,4,55,0,0,0,0,0,0
6,4,56,0,0,0,0,0,0
6,4,57,0,0,0,0,0,0
6,4,58,0,0,0,0,0,0
6,4,59,0,0,0,0,0,0
6,4,60,0,0,0,0,0,0
6,4,61,0,0,0,0,0,0
6,4,62,0,0,0,0,0,0
6,4,63,0,0,0,0,0,0
6,4,64,0,0,0,0,0,0
6,4,65,0,0,0,0,0,0
6,4,66,0,0,0,0,0,0
6,4,67,0,0,0,0,0,0
6,4,68,0,0,0,0,0,0
6,4,69,0,0,0,0,0,0
6,4,70,0,0,0,0,0,0
6,4,71,0,0,0,0,0,0
6,4,72,0,0,0,0,0,0
6,4,73,0,0,0,0,0,0
6,4,74,0,0,0,0,0,0
6,4,75,0,0,0,0,0,0
6,4,76,13,0,0,0,0,0
6,4,77,0,2,1,0,0,0
6,4,78,13,2,1,0,0,0
6,4,79,0,2,1,0,2,0
6,4,80,0,2,1,0,2,0
6,4,81,0,2,1,0,2,0
6,4,82,0,2,1,0,2,0
6,4,83,0,2,1,0,2,0
6,4,84,0,2,1,0,2,0
6,4,85,1,2,1,0,2,0
6,4,86,0,2,1,0,2,0
6,4,87,0,2,1,0,2,0
6,4,88,0,2,1,0,2,0
6,4,89,0,2,1,0,2,0
6,4,90,0,2,1,0,2,0
6,4,91,0,2,1,0,2,0
6,4,92,,,,0,2,0
6,4,93,,,,0,2,0
6,4,94,,,,0,2,0
6,4,95,,,,0,2,0
6,4,96,,,,0,2,0
6,5,55,0,0,0,0,0,0
6,5,56,0,0,0,0,0,0
6,5,57,0,0,0,0,0,0
6,5,58,0,0,0,0,0,0
6,5,59,0,0,0,0,0,0
6,5,60,0,0,0,0,0,0
6,5,61,0,0,0,0,0,0
6,5,62,0,0,0,0,0,0
6,5,63,0,0,0,0,0,0
6,5,64,0,0,0,0,0,0
6,5,65,0,0,0,0,0,0
6,5,66,0,0,0,0,0,0
6,5,67,0,0,0,0,0,0
6,5,68,0,0,0,0,0,0
6,5,69,0,0,0,0,0,0
6,5,70,0,0,0,0,0,0
6,5,71,0,0,0,0,0,0
6,5,72,0,0,0,0,0,0
6,5,73,0,0,0,0,0,0
6,5,74,0,0,0,0,0,0
6,5,75,0,0,0,0,0,0
6,5,76,0,0,0,0,0,0
6,5,77,0,0,0,0,0,0
6,5,78,13,0,0,0,0,0
6,5,79,0,0,0,0,2,0
6,5,80,0,0,0,0,2,0
6,5,81,0,0,0,0,2,0
6,5,82,0,0,0,0,2,0
6,5,83,0,0,0,0,2,0
6,5,84,0,0,0,0,2,0
6,5,85,1,0,0,0,2,0
6,5,86,0,0,0,0,2,0
6,5,87,0,0,0,0,2,0
6,5,88,0,0,0,0,2,0
6,5,89,0,0,0,0,2,0
6,5,90,0,0,0,0,2,0
6,5,91,0,0,0,0,2,0
6,5,92,0,0,0,0,2,0
6,5,93,0,0,0,0,2,0
6,5,94,0,0,0,0,2,0
6,5,95,0,0,0,0,2,0
6,5,96,0,0,0,0,2,0
7,1,55,0,0,0,0,0,0
7,1,56,0,0,0,0,0,0
7,1,57,0,0,0,0,0,0
7,1,58,0,0,0,0,0,0
7,1,59,0,0,0,0,0,0
7,1,60,0,0,0,0,0,0
7,1,61,0,0,0,0,0,0
7,1,62,0,0,0,0,0,0
7,1,63,0,0,0,0,0,0
7,1,64,0,0,0,0,0,0
7,1,65,0,0,0,0,0,0
7,1,66,0,0,0,0,0,0
7,1,67,0,0,0,0,0,0
7,1,68,0,0,0,0,0,0
7,1,69,0,0,0,0,0,0
7,1,70,0,0,0,0,0,0
7,1,71,0,0,0,0,0,0
7,1,72,0,0,0,0,0,0
7,1,73,0,0,0,0,0,0
7,1,74,0,0,0,0,0,0
7,1,75,10,0,0,0,0,0
7,1,76,0,5,2,0,2,0
7,1,77,0,5,2,0,2,0
7,1,78,0,5,2,0,2,0
7,1,79,0,5,2,0,2,0
7,1,80,0,5,2,0,2,0
7,1,81,0,5,2,0,2,0
7,1,82,0,5,2,0,2,0
7,1,83,0,5,2,0,2,0
7,1,84,1,5,2,0,2,0
7,1,85,0,5,2,0,2,0
7,1,86,0,5,2,0,2,0
7,1,87,0,5,2,0,2,0
7,1,88,0,5,2,0,2,0
7,1,89,0,5,2,0,2,0
7,1,90,0,5,2,0,2,0
7,1,91,0,5,2,0,2,0
7,1,92,0,5,2,0,2,0
7,1,93,0,5,2,0,2,0
7,1,94,0,5,2,0,2,0
7,1,95,0,5,2,0,2,0
7,1,96,0,5,2,0,2,0
7,2,55,0,0,0,0,0,0
7,2,56,0,0,0,0,0,0
7,2,57,0,0,0,0,0,0
7,2,58,0,0,0,0,0,0
7,2,59,0,0,0,0,0,0
7,2,60,0,0,0,0,0,0
7,2,61,0,0,0,0,0,0
7,2,62,0,0,0,0,0,0
7,2,63,0,0,0,0,0,0
7,2,64,0,0,0,0,0,0
7,2,65,6,0,0,0,0,0
7,2,66,0,5,2,0,2,0
7,2,67,0,5,2,0,2,0
7,2,68,0,5,2,0,2,0
7,2,69,0,5,2,0,2,0
7,2,70,0,5,2,0,2,0
7,2,71,0,5,2,0,2,0
7,2,72,0,5,2,0,2,0
7,2,73,0,5,2,0,2,0
7,2,74,0,5,2,0,2,0
7,2,75,10,5,2,0,2,0
7,2,76,0,5,2,0,2,0
7,2,77,0,5,2,0,2,0
7,2,78,0,5,2,0,2,0
7,2,79,0,5,2,0,2,0
7,2,80,0,5,2,0,2,0
7,2,81,0,5,2,0,2,0
7,2,82,0,5,2,0,2,0
7,2,83,0,5,2,0,2,0
7,2,84,1,5,2,0,2,0
7,2,85,0,5,2,0,2,0
7,2,86,0,5,2,0,2,0
7,2,87,0,5,2,0,2,0
7,2,88,0,5,2,0,2,0
7,2,89,0,5,2,0,2,0
7,2,90,0,5,2,0,2,0
7,2,91,0,5,2,0,2,0
7,2,92,0,5,2,0,2,0
7,2,93,0,5,2,0,2,0
7,2,94,0,5,2,0,2,0
7,2,95,0,5,2,0,2,0
7,2,96,0,5,2,0,2,0
7,3,55,0,0,0,0,0,0
7,3,56,0,0,0,0,0,0
7,3,57,0,0,0,0,0,0
7,3,58,0,0,0,0,0,0
7,3,59,0,0,0,0,0,0
7,3,60,0,0,0,0,0,0
7,3,61,0,0,0,0,0,0
7,3,62,0,0,0,0,0,0
7,3,63,0,0,0,0,0,0
7,3,64,0,0,0,0,0,0
7,3,65,6,0,0,0,0,0
7,3,66,0,5,2,0,2,0
7,3,67,0,5,2,0,2,0
7,3,68,0,5,2,0,2,0
7,3,69,0,5,2,0,2,0
7,3,70,0,5,2,0,2,0
7,3,71,0,5,2,0,2,0
7,3,72,0,5,2,0,2,0
7,3,73,0,5,2,0,2,0
7,3,74,0,5,2,0,2,0
7,3,75,10,5,2,0,2,0
7,3,76,0,5,2,0,2,0
7,3,77,0,5,2,0,2,0
7,3,78,0,5,2,0,2,0
7,3,79,0,5,2,0,2,0
7,3,80,0,5,2,0,2,0
7,3,81,0,5,2,0,2,0
7,3,82,0,5,2,0,2,0
7,3,83,0,5,2,0,2,0
7,3,84,1,5,2,0,2,0
7,3,85,0,5,2,0,2,0
7,3,86,0,5,2,0,2,0
7,3,87,0,5,2,0,2,0
7,3,88,0,5,2,0,2,0
7,3,89,0,5,2,0,2,0
7,3,90,0,5,2,0,2,0
7,3,91,0,5,2,0,2,0
7,3,92,0,5,2,0,2,0
7,3,93,0,5,2,0,2,0
7,3,94,0,5,2,0,2,0
7,3,95,0,5,2,0,2,0
7,3,96,0,5,2,0,2,0
7,4,55,0,0,0,0,0,0
7,4,56,0,0,0,0,0,0
7,4,57,0,0,0,0,0,0
7,4,58,0,0,0,0,0,0
7,4,59,0,0,0,0,0,0
7,4,60,0,0,0,0,0,0
7,4,61,0,0,0,0,0,0
7,4,62,0,0,0,0,0,0
7,4,63,0,0,0,0,0,0
7,4,64,0,0,0,0,0,0
7,4,65,6,0,0,0,0,0
7,4,66,0,5,2,0,2,0
7,4,67,0,5,2,0,2,0
7,4,68,0,5,2,0,2,0
7,4,69,0,5,2,0,2,0
7,4,70,0,5,2,0,2,0
7,4,71,0,5,2,0,2,0
7,4,72,0,5,2,0,2,0
7,4,73,0,5,2,0,2,0
7,4,74,0,5,2,0,2,0
7,4,75,0,5,2,0,2,0
7,4,76,7,5,2,0,2,0
7,4,77,0,5,2,0,2,0
7,4,78,0,5,2,0,2,0
7,4,79,7,5,2,0,2,0
7,4,80,0,5,2,0,2,0
7,4,81,0,5,2,0,2,0
7,4,82,0,5,2,0,2,0
7,4,83,0,5,2,0,2,0
7,4,84,1,5,2,0,2,0
7,4,85,0,5,2,0,2,0
7,4,86,0,5,2,0,2,0
7,4,87,0,5,2,0,2,0
7,4,88,0,5,2,0,2,0
7,4,89,0,5,2,0,2,0
7,4,90,0,5,2,0,2,0
7,4,91,0,5,2,0,2,0
7,4,92,0,5,2,0,2,0
7,4,93,0,5,2,0,2,0
7,4,94,0,5,2,0,2,0
7,4,95,0,5,2,0,2,0
7,4,96,0,5,2,0,2,0
7,5,55,0,0,0,0,0,0
7,5,56,0,0,0,0,0,0
7,5,57,0,0,0,0,0,0
7,5,58,0,0,0,0,0,0
7,5,59,0,0,0,0,0,0
7,5,60,0,0,0,0,0,0
7,5,61,0,0,0,0,0,0
7,5,62,0,0,0,0,0,0
7,5,63,0,0,0,0,0,0
7,5,64,0,0,0,0,0,0
7,5,65,6,0,0,0,0,0
7,5,66,0,5,2,0,2,0
7,5,67,0,5,2,0,2,0
7,5,68,0,5,2,0,2,0
7,5,69,0,5,2,0,2,0
7,5,70,0,5,2,0,2,0
7,5,71,0,5,2,0,2,0
7,5,72,0,5,2,0,2,0
7,5,73,0,5,2,0,2,0
7,5,74,0,5,2,0,2,0
7,5,75,10,5,2,0,2,0
7,5,76,0,5,2,0,2,0
7,5,77,0,5,2,0,2,0
7,5,78,0,5,2,0,2,0
7,5,79,0,5,2,0,2,0
7,5,80,0,5,2,0,2,0
7,5,81,0,5,2,0,2,0
7,5,82,0,5,2,0,2,0
7,5,83,0,5,2,0,2,0
7,5,84,1,5,2,0,2,0
7,5,85,0,5,2,0,2,0
7,5,86,0,5,2,0,2,0
7,5,87,0,5,2,0,2,0
7,5,88,0,5,2,0,2,0
7,5,89,0,5,2,0,2,0
7,5,90,0,5,2,0,2,0
7,5,91,0,5,2,0,2,0
7,5,92,0,5,2,0,2,0
7,5,93,0,5,2,0,2,0
7,5,94,0,5,2,0,2,0
7,5,95,0,5,2,0,2,0
7,5,96,0,5,2,0,2,0
8,1,55,0,0,0,0,0,0
8,1,56,0,0,0,0,0,0
8,1,57,0,0,0,0,0,0
8,1,58,0,0,0,0,0,0
8,1,59,0,0,0,0,0,0
8,1,60,0,0,0,0,0,0
8,1,61,0,0,0,0,0,0
8,1,62,0,0,0,0,0,0
8,1,63,0,0,0,0,0,0
8,1,64,9,0,0,0,0,0
8,1,65,6,2,0.583333333,0,0,0
8,1,66,0,6,2,0,2,0
8,1,67,0,6,2,0,2,0
8,1,68,0,6,2,0,2,0
8,1,69,0,6,2,0,2,0
8,1,70,0,6,2,0,2,0
8,1,71,0,6,2,0,2,0
8,1,72,0,6,2,0,2,0
8,1,73,0,6,2,0,2,0
8,1,74,0,6,2,0,2,0
8,1,75,0,6,2,0,2,0
8,1,76,0,6,2,0,2,0
8,1,77,0,6,2,0,2,0
8,1,78,0,6,2,0,2,0
8,1,79,0,6,2,0,2,0
8,1,80,0,6,2,0,2,0
8,1,81,0,6,2,0,2,0
8,1,82,0,6,2,0,2,0
8,1,83,0,6,2,0,2,0
8,1,84,0,6,2,0,2,0
8,1,85,1,6,2,0,2,0
8,1,86,0,6,2,0,2,0
8,1,87,0,6,2,0,2,0
8,1,88,0,6,2,0,2,0
8,1,89,0,6,2,0,2,0
8,1,90,0,6,2,0,2,0
8,1,91,0,6,2,0,2,0
8,1,92,0,6,2,0,2,0
8,1,93,0,6,2,0,2,0
8,1,94,0,6,2,0,2,0
8,1,95,0,6,2,0,2,0
8,1,96,0,6,2,0,2,0
8,2,55,0,0,0,0,0,0
8,2,56,0,0,0,0,0,0
8,2,57,0,0,0,0,0,0
8,2,58,0,0,0,0,0,0
8,2,59,0,0,0,0,0,0
8,2,60,0,0,0,0,0,0
8,2,61,0,0,0,0,0,0
8,2,62,0,0,0,0,0,0
8,2,63,0,0,0,0,0,0
8,2,64,0,0,0,0,0,0
8,2,65,6,0,0,0,0,0
8,2,66,0,6,2,0,2,0
8,2,67,0,6,2,0,2,0
8,2,68,0,6,2,0,2,0
8,2,69,0,6,2,0,2,0
8,2,70,0,6,2,0,2,0
8,2,71,0,6,2,0,2,0
8,2,72,0,6,2,0,2,0
8,2,73,0,6,2,0,2,0
8,2,74,0,6,2,0,2,0
8,2,75,0,6,2,0,2,0
8,2,76,0,6,2,0,2,0
8,2,77,0,6,2,0,2,0
8,2,78,0,6,2,0,2,0
8,2,79,0,6,2,0,2,0
8,2,80,0,6,2,0,2,0
8,2,81,0,6,2,0,2,0
8,2,82,0,6,2,0,2,0
8,2,83,0,6,2,0,2,0
8,2,84,0,6,2,0,2,0
8,2,85,1,6,2,0,2,0
8,2,86,0,6,2,0,2,0
8,2,87,0,6,2,0,2,0
8,2,88,0,6,2,0,2,0
8,2,89,0,6,2,0,2,0
8,2,90,0,6,2,0,2,0
8,2,91,0,6,2,0,2,0
8,2,92,0,6,2,0,2,0
8,2,93,0,6,2,0,2,0
8,2,94,0,6,2,0,2,0
8,2,95,0,6,2,0,2,0
8,2,96,0,6,2,0,2,0
8,3,55,0,0,0,0,0,0
8,3,56,0,0,0,0,0,0
8,3,57,0,0,0,0,0,0
